Transaction_ID,Customer_ID,Screening-ID,Transaction_Date,Transaction_Time ,Ticket_Quantity,Concession_Purchase ,Concession_Amount ,Payment_Method ,Total_Amount,Points_Earned,Period,Ticket price,Helper _Function period ,,Helper_Customer_ID,Helper _amounts ,Helper_C_Purchase,Helper_Ticket_Q,helper _concession ,Helper_Points_Earned
550,829,91,28/09/2022,11:27 am,3,FALSE,0,Credit,37.5,4,Pre-Implementation,12.5,Pre-Implementation,,829,72.5,FALSE,3,0,4
551,559,60,19/05/2022,4:04 pm,1,TRUE,25,Cash,37.5,4,Pre-Implementation,12.5,Pre-Implementation,,559,37.5,TRUE,1,25,4
552,92,784,29/09/2022,10:20 pm,2,TRUE,0,Cash,25,3,Pre-Implementation,12.5,Pre-Implementation,,92,25,TRUE,2,0,3
553,861,779,04/09/2023,5:59 pm,7,TRUE,14,Cash,101.5,10,Post-Implementation,12.5,Post-Implementation,,861,110.5,TRUE,7,14,10
554,848,140,12/12/2023,1:14 pm,16,TRUE,49,Cash,249,25,Post-Implementation,12.5,Post-Implementation,,848,289.25,TRUE,16,49,25
555,997,756,23/12/2023,4:06 pm,17,TRUE,42,Mobile,254.5,25,Post-Implementation,12.5,Post-Implementation,,997,266.5,TRUE,17,42,25
556,982,53,01/01/2024,12:00 pm,15,TRUE,0,Cash,187.5,19,Post-Implementation,12.5,Post-Implementation,,982,211.25,TRUE,15,0,19
557,129,384,25/02/2022,7:23 pm,2,TRUE,0,Credit,25,3,Pre-Implementation,12.5,Pre-Implementation,,129,25,TRUE,2,0,3
558,605,546,10/06/2023,1:16 pm,2,TRUE,48,Cash,73,7,Implementation,12.5,Implementation,,605,71.5,TRUE,2,48,7
559,156,239,20/01/2024,4:30 pm,14,TRUE,0,Mobile,175,18,Post-Implementation,12.5,Post-Implementation,,156,195,TRUE,14,0,18
560,806,277,15/02/2024,1:20 pm,15,TRUE,0,Credit,187.5,19,Post-Implementation,12.5,Post-Implementation,,806,195,TRUE,15,0,19
561,639,106,05/05/2022,4:38 pm,1,FALSE,0,Cash,12.5,1,Pre-Implementation,12.5,Pre-Implementation,,639,12.5,FALSE,1,0,1
562,637,793,18/10/2022,7:52 pm,4,TRUE,0,Debit,50,5,Pre-Implementation,12.5,Pre-Implementation,,637,50,TRUE,4,0,5
563,590,667,01/03/2022,10:56 am,3,TRUE,0,Cash,37.5,4,Pre-Implementation,12.5,Pre-Implementation,,590,37.5,TRUE,3,0,4
564,599,218,07/03/2023,5:47 pm,4,TRUE,0,Debit,50,5,Implementation,12.5,Implementation,,599,55,TRUE,4,0,5
565,470,47,15/05/2023,5:52 pm,10,TRUE,42,Debit,167,17,Implementation,12.5,Implementation,,470,148.5,TRUE,10,42,17
566,662,666,24/02/2022,3:19 pm,3,TRUE,45,Cash,82.5,8,Pre-Implementation,12.5,Pre-Implementation,,662,82.5,TRUE,3,45,8
567,162,884,19/02/2023,12:32 pm,8,TRUE,0,Cash,100,10,Implementation,12.5,Implementation,,162,110,TRUE,8,0,10
568,934,867,22/09/2022,8:27 pm,3,FALSE,0,Debit,37.5,4,Pre-Implementation,12.5,Pre-Implementation,,934,37.5,FALSE,3,0,4
569,804,238,27/06/2022,7:01 pm,2,FALSE,0,Cash,25,3,Pre-Implementation,12.5,Pre-Implementation,,804,70,FALSE,2,0,3
570,726,747,26/07/2023,2:22 pm,14,TRUE,63,Mobile,238,24,Post-Implementation,12.5,Post-Implementation,,726,269.75,TRUE,14,63,24
571,149,33,24/11/2022,7:11 pm,1,FALSE,0,Mobile,12.5,1,Pre-Implementation,12.5,Pre-Implementation,,149,17.5,FALSE,1,0,1
572,753,897,22/05/2022,11:38 am,4,FALSE,0,Debit,50,5,Pre-Implementation,12.5,Pre-Implementation,,753,60,FALSE,4,0,5
573,667,133,21/07/2022,10:27 pm,1,TRUE,0,Debit,12.5,1,Pre-Implementation,12.5,Pre-Implementation,,667,12.5,TRUE,1,0,1
574,366,593,03/08/2023,1:21 pm,12,FALSE,0,Mobile,150,15,Post-Implementation,12.5,Post-Implementation,,366,201.5,FALSE,12,0,15
575,718,680,04/07/2023,9:02 pm,9,FALSE,0,Credit,112.5,11,Post-Implementation,12.5,Post-Implementation,,718,139.75,FALSE,9,0,11
576,989,792,01/12/2022,11:54 am,1,FALSE,0,Cash,12.5,1,Pre-Implementation,12.5,Pre-Implementation,,989,57.5,FALSE,1,0,1
577,944,631,13/10/2023,6:32 pm,6,TRUE,0,Mobile,75,8,Post-Implementation,12.5,Post-Implementation,,944,65,TRUE,6,0,8
578,590,58,12/02/2023,1:03 pm,8,FALSE,0,Credit,100,10,Implementation,12.5,Implementation,,590,110,FALSE,8,0,10
579,604,195,03/06/2022,11:16 am,1,TRUE,40,Cash,52.5,5,Pre-Implementation,12.5,Pre-Implementation,,604,52.5,TRUE,1,40,5
580,657,247,03/05/2022,10:50 pm,4,TRUE,30,Credit,80,8,Pre-Implementation,12.5,Pre-Implementation,,657,80,TRUE,4,30,8
581,612,183,08/04/2022,9:20 pm,2,TRUE,35,Cash,60,6,Pre-Implementation,12.5,Pre-Implementation,,612,60,TRUE,2,35,6
582,419,639,03/09/2022,2:44 pm,4,FALSE,0,Credit,50,5,Pre-Implementation,12.5,Pre-Implementation,,419,50,FALSE,4,0,5
583,525,323,19/12/2022,3:15 pm,2,TRUE,0,Credit,25,3,Pre-Implementation,12.5,Pre-Implementation,,525,25,TRUE,2,0,3
584,227,721,04/05/2022,11:36 am,1,TRUE,5,Debit,17.5,2,Pre-Implementation,12.5,Pre-Implementation,,227,17.5,TRUE,1,5,2
585,553,748,05/03/2024,11:40 am,8,TRUE,28,Credit,128,13,Post-Implementation,12.5,Post-Implementation,,553,107.25,TRUE,8,28,13
586,130,909,21/03/2023,4:58 pm,8,FALSE,0,Cash,100,10,Implementation,12.5,Implementation,,130,151.25,FALSE,8,0,10
587,879,944,04/01/2022,1:23 pm,1,FALSE,0,Debit,12.5,1,Pre-Implementation,12.5,Pre-Implementation,,879,62.5,FALSE,1,0,1
588,525,212,16/09/2023,3:51 pm,6,FALSE,0,Credit,75,8,Post-Implementation,12.5,Post-Implementation,,525,139.75,FALSE,6,0,8
589,273,616,19/10/2023,10:19 pm,15,TRUE,56,Credit,243.5,24,Post-Implementation,12.5,Post-Implementation,,273,263.25,TRUE,15,56,24
590,344,93,02/09/2022,10:10 am,3,FALSE,0,Credit,37.5,4,Pre-Implementation,12.5,Pre-Implementation,,344,37.5,FALSE,3,0,4
591,524,491,09/02/2022,1:21 pm,4,FALSE,0,Cash,50,5,Pre-Implementation,12.5,Pre-Implementation,,524,50,FALSE,4,0,5
592,640,899,24/10/2022,12:34 pm,3,FALSE,0,Credit,37.5,4,Pre-Implementation,12.5,Pre-Implementation,,640,72.5,FALSE,3,0,4
593,327,482,26/02/2023,1:05 pm,7,TRUE,54,Mobile,141.5,14,Implementation,12.5,Implementation,,327,145.75,TRUE,7,54,14
594,468,260,04/06/2023,12:35 pm,7,TRUE,54,Cash,141.5,14,Implementation,12.5,Implementation,,468,118.25,TRUE,7,54,14
595,540,565,09/06/2022,5:55 pm,2,TRUE,50,Debit,75,8,Pre-Implementation,12.5,Pre-Implementation,,540,75,TRUE,2,50,8
596,960,414,20/07/2023,7:17 pm,9,TRUE,42,Debit,154.5,15,Post-Implementation,12.5,Post-Implementation,,960,169,TRUE,9,42,15
597,339,70,17/06/2023,4:50 pm,5,TRUE,24,Cash,86.5,9,Implementation,12.5,Implementation,,339,90.75,TRUE,5,24,9
598,942,306,12/07/2022,6:19 pm,1,FALSE,0,Cash,12.5,1,Pre-Implementation,12.5,Pre-Implementation,,942,57.5,FALSE,1,0,1
599,726,784,04/11/2023,8:27 pm,8,TRUE,70,Debit,170,17,Post-Implementation,12.5,Post-Implementation,,726,146.25,TRUE,8,70,17
600,377,152,18/11/2022,10:57 pm,2,FALSE,0,Credit,25,3,Pre-Implementation,12.5,Pre-Implementation,,377,25,FALSE,2,0,3
601,336,297,18/02/2022,6:36 pm,2,TRUE,5,Debit,30,3,Pre-Implementation,12.5,Pre-Implementation,,336,30,TRUE,2,5,3
602,947,846,16/06/2022,6:39 pm,1,TRUE,20,Mobile,32.5,3,Pre-Implementation,12.5,Pre-Implementation,,947,32.5,TRUE,1,20,3
603,851,840,19/09/2023,6:24 pm,18,FALSE,0,Cash,225,23,Post-Implementation,12.5,Post-Implementation,,851,243.75,FALSE,18,0,23
604,588,184,24/05/2023,9:28 pm,9,TRUE,18,Credit,130.5,13,Implementation,12.5,Implementation,,588,112.75,TRUE,9,18,13
605,362,135,17/09/2023,12:45 pm,8,FALSE,0,Cash,100,10,Post-Implementation,12.5,Post-Implementation,,362,113.75,FALSE,8,0,10
606,349,574,22/07/2022,5:11 pm,2,TRUE,25,Cash,50,5,Pre-Implementation,12.5,Pre-Implementation,,349,50,TRUE,2,25,5
607,424,550,18/04/2022,12:24 pm,4,FALSE,0,Mobile,50,5,Pre-Implementation,12.5,Pre-Implementation,,424,50,FALSE,4,0,5
608,789,101,27/02/2023,9:02 pm,5,TRUE,12,Credit,74.5,7,Implementation,12.5,Implementation,,789,52.25,TRUE,5,12,7
609,110,721,31/12/2022,2:38 pm,2,FALSE,0,Credit,25,3,Pre-Implementation,12.5,Pre-Implementation,,110,30,FALSE,2,0,3
610,510,908,06/04/2023,9:31 pm,3,TRUE,36,Debit,73.5,7,Implementation,12.5,Implementation,,510,74.25,TRUE,3,36,7
611,661,926,05/05/2023,10:56 pm,7,TRUE,0,Mobile,87.5,9,Implementation,12.5,Implementation,,661,96.25,TRUE,7,0,9
612,54,529,06/10/2022,5:17 pm,2,TRUE,0,Cash,25,3,Pre-Implementation,12.5,Pre-Implementation,,54,25,TRUE,2,0,3
613,948,24,22/04/2022,3:10 pm,1,FALSE,0,Mobile,12.5,1,Pre-Implementation,12.5,Pre-Implementation,,948,27.5,FALSE,1,0,1
614,25,305,07/02/2023,12:17 pm,2,TRUE,0,Mobile,25,3,Implementation,12.5,Implementation,,25,27.5,TRUE,2,0,3
615,673,166,13/06/2022,5:16 pm,1,TRUE,10,Credit,22.5,2,Pre-Implementation,12.5,Pre-Implementation,,673,22.5,TRUE,1,10,2
616,937,816,18/04/2022,8:59 pm,1,TRUE,0,Mobile,12.5,1,Pre-Implementation,12.5,Pre-Implementation,,937,12.5,TRUE,1,0,1
617,869,547,03/07/2023,5:07 pm,18,TRUE,21,Cash,246,25,Post-Implementation,12.5,Post-Implementation,,869,263.25,TRUE,18,21,25
618,732,276,16/04/2023,10:03 am,9,FALSE,0,Mobile,112.5,11,Implementation,12.5,Implementation,,732,112.75,FALSE,9,0,11
619,648,161,26/09/2022,11:48 am,4,FALSE,0,Debit,50,5,Pre-Implementation,12.5,Pre-Implementation,,648,50,FALSE,4,0,5
620,402,274,14/11/2023,3:46 pm,16,TRUE,21,Debit,221,22,Post-Implementation,12.5,Post-Implementation,,402,263.25,TRUE,16,21,22
621,820,269,25/06/2022,9:53 pm,4,FALSE,0,Mobile,50,5,Pre-Implementation,12.5,Pre-Implementation,,820,75,FALSE,4,0,5
622,725,64,21/11/2023,5:10 pm,15,TRUE,7,Debit,194.5,19,Post-Implementation,12.5,Post-Implementation,,725,217.75,TRUE,15,7,19
623,908,594,03/12/2023,1:30 pm,16,TRUE,70,Cash,270,27,Post-Implementation,12.5,Post-Implementation,,908,276.25,TRUE,16,70,27
624,433,346,20/06/2022,11:38 am,4,FALSE,0,Debit,50,5,Pre-Implementation,12.5,Pre-Implementation,,433,50,FALSE,4,0,5
625,388,106,07/02/2023,4:05 pm,9,TRUE,0,Debit,112.5,11,Implementation,12.5,Implementation,,388,110,TRUE,9,0,11
626,831,368,15/02/2022,10:05 pm,3,FALSE,0,Credit,37.5,4,Pre-Implementation,12.5,Pre-Implementation,,831,37.5,FALSE,3,0,4
627,369,285,21/08/2022,4:21 pm,2,FALSE,0,Cash,25,3,Pre-Implementation,12.5,Pre-Implementation,,369,25,FALSE,2,0,3
628,353,349,04/05/2022,11:56 am,3,TRUE,0,Credit,37.5,4,Pre-Implementation,12.5,Pre-Implementation,,353,37.5,TRUE,3,0,4
629,793,635,17/05/2023,9:50 pm,2,TRUE,30,Mobile,55,6,Implementation,12.5,Implementation,,793,55,TRUE,2,30,6
630,576,603,24/03/2022,3:26 pm,1,FALSE,0,Cash,12.5,1,Pre-Implementation,12.5,Pre-Implementation,,576,52.5,FALSE,1,0,1
631,192,386,17/06/2022,11:07 am,3,FALSE,0,Mobile,37.5,4,Pre-Implementation,12.5,Pre-Implementation,,192,42.5,FALSE,3,0,4
632,723,226,23/04/2022,7:56 pm,3,TRUE,30,Credit,67.5,7,Pre-Implementation,12.5,Pre-Implementation,,723,67.5,TRUE,3,30,7
633,132,396,16/10/2022,3:46 pm,1,FALSE,0,Credit,12.5,1,Pre-Implementation,12.5,Pre-Implementation,,132,12.5,FALSE,1,0,1
634,361,734,09/03/2022,10:06 pm,3,FALSE,0,Credit,37.5,4,Pre-Implementation,12.5,Pre-Implementation,,361,57.5,FALSE,3,0,4
635,565,893,01/04/2023,11:50 am,4,FALSE,0,Credit,50,5,Implementation,12.5,Implementation,,565,52.25,FALSE,4,0,5
636,316,647,30/11/2022,2:20 pm,1,TRUE,20,Debit,32.5,3,Pre-Implementation,12.5,Pre-Implementation,,316,32.5,TRUE,1,20,3
637,236,114,23/01/2023,7:48 pm,6,TRUE,24,Credit,99,10,Implementation,12.5,Implementation,,236,90.75,TRUE,6,24,10
638,724,955,24/04/2023,9:59 pm,5,FALSE,0,Debit,62.5,6,Implementation,12.5,Implementation,,724,52.25,FALSE,5,0,6
639,998,877,03/04/2023,3:05 pm,10,TRUE,6,Credit,131,13,Implementation,12.5,Implementation,,998,115.5,TRUE,10,6,13
640,149,888,02/03/2024,1:05 pm,9,TRUE,56,Credit,168.5,17,Post-Implementation,12.5,Post-Implementation,,149,149.5,TRUE,9,56,17
641,443,491,28/01/2024,5:27 pm,9,TRUE,63,Debit,175.5,18,Post-Implementation,12.5,Post-Implementation,,443,172.25,TRUE,9,63,18
642,399,367,27/02/2024,11:22 am,9,TRUE,35,Debit,147.5,15,Post-Implementation,12.5,Post-Implementation,,399,130,TRUE,9,35,15
643,916,765,21/04/2023,6:00 pm,3,TRUE,0,Cash,37.5,4,Implementation,12.5,Implementation,,916,27.5,TRUE,3,0,4
644,265,246,15/07/2022,2:21 pm,3,TRUE,30,Credit,67.5,7,Pre-Implementation,12.5,Pre-Implementation,,265,67.5,TRUE,3,30,7
645,504,201,25/06/2023,9:52 pm,8,TRUE,60,Mobile,160,16,Implementation,12.5,Implementation,,504,151.25,TRUE,8,60,16
646,686,216,18/08/2022,10:29 am,4,TRUE,5,Mobile,55,6,Pre-Implementation,12.5,Pre-Implementation,,686,55,TRUE,4,5,6
647,484,422,26/01/2023,6:35 pm,5,TRUE,54,Credit,116.5,12,Implementation,12.5,Implementation,,484,118.25,TRUE,5,54,12
648,304,845,19/07/2023,4:25 pm,16,TRUE,63,Cash,263,26,Post-Implementation,12.5,Post-Implementation,,304,286,TRUE,16,63,26
649,326,694,30/06/2022,12:48 pm,3,TRUE,25,Mobile,62.5,6,Pre-Implementation,12.5,Pre-Implementation,,326,62.5,TRUE,3,25,6
650,39,941,12/06/2023,1:22 pm,5,TRUE,30,Credit,92.5,9,Implementation,12.5,Implementation,,39,68.75,TRUE,5,30,9
651,42,56,04/04/2023,2:02 pm,6,TRUE,12,Cash,87,9,Implementation,12.5,Implementation,,42,79.75,TRUE,6,12,9
652,277,617,13/05/2023,12:53 pm,6,TRUE,42,Cash,117,12,Implementation,12.5,Implementation,,277,107.25,TRUE,6,42,12
653,574,194,19/06/2022,10:19 pm,4,FALSE,0,Credit,50,5,Pre-Implementation,12.5,Pre-Implementation,,574,50,FALSE,4,0,5
654,838,53,04/10/2023,12:13 pm,10,TRUE,70,Cash,195,20,Post-Implementation,12.5,Post-Implementation,,838,178.75,TRUE,10,70,20
655,205,820,20/04/2023,7:38 pm,8,TRUE,24,Credit,124,12,Implementation,12.5,Implementation,,205,118.25,TRUE,8,24,12
656,31,63,17/02/2022,10:17 pm,1,TRUE,20,Mobile,32.5,3,Pre-Implementation,12.5,Pre-Implementation,,31,32.5,TRUE,1,20,3
657,793,198,19/11/2022,3:46 pm,2,FALSE,0,Cash,25,3,Pre-Implementation,12.5,Pre-Implementation,,793,25,FALSE,2,0,3
658,927,178,17/02/2023,11:48 am,5,FALSE,0,Mobile,62.5,6,Implementation,12.5,Implementation,,927,74.25,FALSE,5,0,6
659,652,325,15/03/2023,2:30 pm,6,TRUE,60,Credit,135,14,Implementation,12.5,Implementation,,652,123.75,TRUE,6,60,14
660,617,819,01/11/2023,6:18 pm,14,TRUE,63,Cash,238,24,Post-Implementation,12.5,Post-Implementation,,617,269.75,TRUE,14,63,24
661,812,412,22/02/2023,4:56 pm,4,TRUE,0,Debit,50,5,Implementation,12.5,Implementation,,812,27.5,TRUE,4,0,5
662,156,416,29/08/2023,5:42 pm,6,TRUE,35,Cash,110,11,Post-Implementation,12.5,Post-Implementation,,156,97.5,TRUE,6,35,11
663,211,872,24/07/2023,11:54 am,18,TRUE,70,Debit,295,30,Post-Implementation,12.5,Post-Implementation,,211,308.75,TRUE,18,70,30
664,97,552,12/01/2022,12:12 pm,4,TRUE,0,Debit,50,5,Pre-Implementation,12.5,Pre-Implementation,,97,50,TRUE,4,0,5
665,377,798,04/06/2022,9:59 pm,2,FALSE,0,Credit,25,3,Pre-Implementation,12.5,Pre-Implementation,,377,70,FALSE,2,0,3
666,274,585,18/12/2022,6:24 pm,3,FALSE,0,Credit,37.5,4,Pre-Implementation,12.5,Pre-Implementation,,274,72.5,FALSE,3,0,4
667,31,253,04/05/2022,6:38 pm,1,FALSE,0,Cash,12.5,1,Pre-Implementation,12.5,Pre-Implementation,,31,12.5,FALSE,1,0,1
668,991,624,23/05/2022,10:20 pm,2,FALSE,0,Cash,25,3,Pre-Implementation,12.5,Pre-Implementation,,991,25,FALSE,2,0,3
669,254,214,31/12/2022,1:21 pm,4,TRUE,15,Credit,65,7,Pre-Implementation,12.5,Pre-Implementation,,254,65,TRUE,4,15,7
670,870,699,08/05/2023,5:48 pm,9,TRUE,6,Debit,118.5,12,Implementation,12.5,Implementation,,870,115.5,TRUE,9,6,12
671,888,136,04/02/2023,8:07 pm,9,TRUE,42,Debit,154.5,15,Implementation,12.5,Implementation,,888,148.5,TRUE,9,42,15
672,18,626,22/05/2023,10:15 pm,7,TRUE,54,Mobile,141.5,14,Implementation,12.5,Implementation,,18,145.75,TRUE,7,54,14
673,742,674,12/03/2022,2:50 pm,4,FALSE,0,Credit,50,5,Pre-Implementation,12.5,Pre-Implementation,,742,50,FALSE,4,0,5
674,438,560,28/10/2023,5:23 pm,9,TRUE,70,Debit,182.5,18,Post-Implementation,12.5,Post-Implementation,,438,195,TRUE,9,70,18
675,141,557,27/02/2024,9:31 pm,13,FALSE,0,Cash,162.5,16,Post-Implementation,12.5,Post-Implementation,,141,162.5,FALSE,13,0,16
676,2,173,30/06/2022,8:23 pm,3,TRUE,40,Mobile,77.5,8,Pre-Implementation,12.5,Pre-Implementation,,2,77.5,TRUE,3,40,8
677,534,742,13/08/2023,9:24 pm,16,TRUE,14,Debit,214,21,Post-Implementation,12.5,Post-Implementation,,534,240.5,TRUE,16,14,21
678,285,2,27/07/2023,3:50 pm,8,TRUE,0,Mobile,100,10,Post-Implementation,12.5,Post-Implementation,,285,81.25,TRUE,8,0,10
679,607,407,26/02/2022,4:20 pm,1,TRUE,5,Credit,17.5,2,Pre-Implementation,12.5,Pre-Implementation,,607,17.5,TRUE,1,5,2
680,677,108,22/04/2022,11:09 am,3,TRUE,0,Credit,37.5,4,Pre-Implementation,12.5,Pre-Implementation,,677,37.5,TRUE,3,0,4
681,98,824,21/04/2023,4:27 pm,8,TRUE,12,Debit,112,11,Implementation,12.5,Implementation,,98,121,TRUE,8,12,11
682,615,492,13/12/2022,8:46 pm,4,FALSE,0,Mobile,50,5,Pre-Implementation,12.5,Pre-Implementation,,615,50,FALSE,4,0,5
683,813,225,05/11/2022,5:24 pm,4,FALSE,0,Debit,50,5,Pre-Implementation,12.5,Pre-Implementation,,813,65,FALSE,4,0,5
684,101,197,12/05/2022,10:45 am,2,TRUE,50,Credit,75,8,Pre-Implementation,12.5,Pre-Implementation,,101,75,TRUE,2,50,8
685,852,938,11/01/2023,9:09 pm,4,TRUE,36,Mobile,86,9,Implementation,12.5,Implementation,,852,60.5,TRUE,4,36,9
686,904,145,04/03/2024,3:07 pm,9,TRUE,14,Mobile,126.5,13,Post-Implementation,12.5,Post-Implementation,,904,143,TRUE,9,14,13
687,324,979,04/08/2023,7:46 pm,15,FALSE,0,Cash,187.5,19,Post-Implementation,12.5,Post-Implementation,,324,221,FALSE,15,0,19
688,338,538,17/12/2022,8:30 pm,4,TRUE,35,Mobile,85,9,Pre-Implementation,12.5,Pre-Implementation,,338,85,TRUE,4,35,9
689,676,841,21/08/2022,3:15 pm,3,FALSE,0,Credit,37.5,4,Pre-Implementation,12.5,Pre-Implementation,,676,82.5,FALSE,3,0,4
690,668,40,25/03/2022,2:11 pm,1,TRUE,0,Cash,12.5,1,Pre-Implementation,12.5,Pre-Implementation,,668,12.5,TRUE,1,0,1
691,659,581,01/12/2023,2:32 pm,18,TRUE,35,Credit,260,26,Post-Implementation,12.5,Post-Implementation,,659,276.25,TRUE,18,35,26
692,928,560,21/07/2022,5:17 pm,3,TRUE,45,Debit,82.5,8,Pre-Implementation,12.5,Pre-Implementation,,928,82.5,TRUE,3,45,8
693,683,982,03/06/2022,10:58 pm,3,FALSE,0,Cash,37.5,4,Pre-Implementation,12.5,Pre-Implementation,,683,87.5,FALSE,3,0,4
694,653,980,30/09/2023,2:02 pm,8,TRUE,7,Cash,107,11,Post-Implementation,12.5,Post-Implementation,,653,104,TRUE,8,7,11
695,273,789,02/04/2023,6:20 pm,6,TRUE,0,Debit,75,8,Implementation,12.5,Implementation,,273,68.75,TRUE,6,0,8
696,473,557,22/02/2023,3:30 pm,4,FALSE,0,Debit,50,5,Implementation,12.5,Implementation,,473,55,FALSE,4,0,5
697,250,35,15/10/2022,12:30 pm,2,TRUE,0,Debit,25,3,Pre-Implementation,12.5,Pre-Implementation,,250,25,TRUE,2,0,3
698,191,13,08/12/2022,1:31 pm,1,TRUE,20,Credit,32.5,3,Pre-Implementation,12.5,Pre-Implementation,,191,32.5,TRUE,1,20,3
699,362,767,10/08/2022,2:27 pm,3,FALSE,0,Mobile,37.5,4,Pre-Implementation,12.5,Pre-Implementation,,362,37.5,FALSE,3,0,4
700,641,539,04/03/2023,7:22 pm,5,TRUE,48,Mobile,110.5,11,Implementation,12.5,Implementation,,641,85.25,TRUE,5,48,11
701,626,777,04/10/2023,7:04 pm,5,TRUE,0,Credit,62.5,6,Post-Implementation,12.5,Post-Implementation,,626,65,TRUE,5,0,6
702,263,940,26/04/2022,3:38 pm,4,TRUE,0,Debit,50,5,Pre-Implementation,12.5,Pre-Implementation,,263,50,TRUE,4,0,5
703,88,997,30/08/2022,5:37 pm,2,TRUE,0,Cash,25,3,Pre-Implementation,12.5,Pre-Implementation,,88,25,TRUE,2,0,3
704,158,793,04/11/2022,7:49 pm,4,TRUE,0,Cash,50,5,Pre-Implementation,12.5,Pre-Implementation,,158,50,TRUE,4,0,5
705,714,514,15/10/2023,5:02 pm,18,TRUE,70,Cash,295,30,Post-Implementation,12.5,Post-Implementation,,714,308.75,TRUE,18,70,30
706,450,666,02/04/2022,1:11 pm,2,TRUE,0,Cash,25,3,Pre-Implementation,12.5,Pre-Implementation,,450,25,TRUE,2,0,3
707,658,211,25/05/2022,6:50 pm,1,FALSE,0,Mobile,12.5,1,Pre-Implementation,12.5,Pre-Implementation,,658,12.5,FALSE,1,0,1
708,430,828,09/06/2022,10:55 pm,4,FALSE,0,Debit,50,5,Pre-Implementation,12.5,Pre-Implementation,,430,50,FALSE,4,0,5
709,261,995,26/09/2023,3:08 pm,13,FALSE,0,Credit,162.5,16,Post-Implementation,12.5,Post-Implementation,,261,214.5,FALSE,13,0,16
710,432,891,22/07/2022,3:34 pm,1,TRUE,30,Debit,42.5,4,Pre-Implementation,12.5,Pre-Implementation,,432,42.5,TRUE,1,30,4
711,422,874,27/02/2024,3:26 pm,8,TRUE,63,Mobile,163,16,Post-Implementation,12.5,Post-Implementation,,422,172.25,TRUE,8,63,16
712,927,503,14/01/2024,12:12 pm,9,TRUE,56,Debit,168.5,17,Post-Implementation,12.5,Post-Implementation,,927,165.75,TRUE,9,56,17
713,863,78,21/05/2022,3:48 pm,1,TRUE,45,Credit,57.5,6,Pre-Implementation,12.5,Pre-Implementation,,863,57.5,TRUE,1,45,6
714,268,869,26/08/2023,11:29 am,9,TRUE,21,Cash,133.5,13,Post-Implementation,12.5,Post-Implementation,,268,149.5,TRUE,9,21,13
715,687,918,12/09/2023,2:39 pm,9,TRUE,70,Credit,182.5,18,Post-Implementation,12.5,Post-Implementation,,687,195,TRUE,9,70,18
716,160,527,05/06/2022,3:03 pm,4,TRUE,0,Credit,50,5,Pre-Implementation,12.5,Pre-Implementation,,160,50,TRUE,4,0,5
717,250,151,06/11/2023,5:43 pm,15,TRUE,0,Credit,187.5,19,Post-Implementation,12.5,Post-Implementation,,250,211.25,TRUE,15,0,19
718,881,258,29/12/2022,8:09 pm,2,TRUE,35,Debit,60,6,Pre-Implementation,12.5,Pre-Implementation,,881,60,TRUE,2,35,6
719,222,686,20/04/2023,8:54 pm,4,TRUE,36,Debit,86,9,Implementation,12.5,Implementation,,222,60.5,TRUE,4,36,9
720,39,600,22/07/2022,12:22 pm,3,TRUE,10,Debit,47.5,5,Pre-Implementation,12.5,Pre-Implementation,,39,47.5,TRUE,3,10,5
721,49,926,01/12/2022,12:40 pm,1,FALSE,0,Credit,12.5,1,Pre-Implementation,12.5,Pre-Implementation,,49,62.5,FALSE,1,0,1
722,746,201,30/06/2022,2:32 pm,2,TRUE,0,Mobile,25,3,Pre-Implementation,12.5,Pre-Implementation,,746,25,TRUE,2,0,3
723,946,127,03/01/2023,10:35 am,4,TRUE,18,Mobile,68,7,Implementation,12.5,Implementation,,946,44,TRUE,4,18,7
724,107,919,02/07/2022,1:32 pm,4,TRUE,10,Cash,60,6,Pre-Implementation,12.5,Pre-Implementation,,107,60,TRUE,4,10,6
725,298,183,25/01/2024,7:29 pm,18,TRUE,21,Debit,246,25,Post-Implementation,12.5,Post-Implementation,,298,263.25,TRUE,18,21,25
726,945,366,03/10/2023,10:44 pm,14,TRUE,7,Credit,182,18,Post-Implementation,12.5,Post-Implementation,,945,185.25,TRUE,14,7,18
727,58,50,01/09/2022,9:01 pm,3,TRUE,40,Cash,77.5,8,Pre-Implementation,12.5,Pre-Implementation,,58,77.5,TRUE,3,40,8
728,19,927,03/05/2022,2:37 pm,3,TRUE,15,Credit,52.5,5,Pre-Implementation,12.5,Pre-Implementation,,19,52.5,TRUE,3,15,5
729,344,182,26/10/2022,2:21 pm,3,FALSE,0,Mobile,37.5,4,Pre-Implementation,12.5,Pre-Implementation,,344,77.5,FALSE,3,0,4
730,851,746,08/10/2023,3:14 pm,13,FALSE,0,Cash,162.5,16,Post-Implementation,12.5,Post-Implementation,,851,188.5,FALSE,13,0,16
731,429,536,22/04/2022,2:16 pm,3,TRUE,0,Mobile,37.5,4,Pre-Implementation,12.5,Pre-Implementation,,429,37.5,TRUE,3,0,4
732,217,689,19/02/2022,1:02 pm,4,FALSE,0,Credit,50,5,Pre-Implementation,12.5,Pre-Implementation,,217,50,FALSE,4,0,5
733,249,753,14/10/2022,5:23 pm,1,FALSE,0,Mobile,12.5,1,Pre-Implementation,12.5,Pre-Implementation,,249,57.5,FALSE,1,0,1
